task_id,family,wording,label,margin,signed
exp12_config_command_04,config_command,canonical,0,-0.9993120729923248,0.9993120729923248
exp12_config_command_04,config_command,paraphrase,0,-0.7664951682090759,0.7664951682090759
exp12_config_command_04,config_command,canonical,1,1.2797316387295723,1.2797316387295723
exp12_config_command_04,config_command,paraphrase,1,0.714855283498764,0.714855283498764
exp12_config_command_05,config_command,canonical,0,-0.9843378961086273,0.9843378961086273
exp12_config_command_05,config_command,paraphrase,0,-0.8012342154979706,0.8012342154979706
exp12_config_command_05,config_command,canonical,1,1.4597816616296768,1.4597816616296768
exp12_config_command_05,config_command,paraphrase,1,1.2614113986492157,1.2614113986492157
exp12_config_command_06,config_command,canonical,0,-0.9452709257602692,0.9452709257602692
exp12_config_command_06,config_command,paraphrase,0,-0.7484029531478882,0.7484029531478882
exp12_config_command_06,config_command,canonical,1,1.4703909307718277,1.4703909307718277
exp12_config_command_06,config_command,paraphrase,1,1.0321172922849655,1.0321172922849655
exp12_config_command_07,config_command,canonical,0,-0.8554506301879883,0.8554506301879883
exp12_config_command_07,config_command,paraphrase,0,-0.6502712965011597,0.6502712965011597
exp12_config_command_07,config_command,canonical,1,1.4447576850652695,1.4447576850652695
exp12_config_command_07,config_command,paraphrase,1,1.030343882739544,1.030343882739544
exp12_config_command_08,config_command,canonical,0,-0.8622373044490814,0.8622373044490814
exp12_config_command_08,config_command,paraphrase,0,-0.6830238401889801,0.6830238401889801
exp12_config_command_08,config_command,canonical,1,1.424441508948803,1.424441508948803
exp12_config_command_08,config_command,paraphrase,1,0.9983265846967697,0.9983265846967697
exp12_config_command_09,config_command,canonical,0,-0.9443827271461487,0.9443827271461487
exp12_config_command_09,config_command,paraphrase,0,-0.7698632776737213,0.7698632776737213
exp12_config_command_09,config_command,canonical,1,1.3069114461541176,1.3069114461541176
exp12_config_command_09,config_command,paraphrase,1,0.6329401135444641,0.6329401135444641
exp12_config_command_10,config_command,canonical,0,-0.9076555967330933,0.9076555967330933
exp12_config_command_10,config_command,paraphrase,0,-0.7405226230621338,0.7405226230621338
exp12_config_command_10,config_command,canonical,1,1.3294399082660675,1.3294399082660675
exp12_config_command_10,config_command,paraphrase,1,0.9267603978514671,0.9267603978514671
exp12_config_command_11,config_command,canonical,0,-0.872039794921875,0.872039794921875
exp12_config_command_11,config_command,paraphrase,0,-0.6682782471179962,0.6682782471179962
exp12_config_command_11,config_command,canonical,1,1.3085502088069916,1.3085502088069916
exp12_config_command_11,config_command,paraphrase,1,1.122793547809124,1.122793547809124
exp12_config_command_12,config_command,canonical,0,-0.918908417224884,0.918908417224884
exp12_config_command_12,config_command,paraphrase,0,-0.7554413080215454,0.7554413080215454
exp12_config_command_12,config_command,canonical,1,1.2675559222698212,1.2675559222698212
exp12_config_command_12,config_command,paraphrase,1,0.8301986306905746,0.8301986306905746
exp12_config_command_13,config_command,canonical,0,-1.2040314674377441,1.2040314674377441
exp12_config_command_13,config_command,paraphrase,0,-1.0381697416305542,1.0381697416305542
exp12_config_command_13,config_command,canonical,1,1.4723785668611526,1.4723785668611526
exp12_config_command_13,config_command,paraphrase,1,0.9338062703609467,0.9338062703609467
exp12_config_command_14,config_command,canonical,0,-1.0212109684944153,1.0212109684944153
exp12_config_command_14,config_command,paraphrase,0,-0.7998007833957672,0.7998007833957672
exp12_config_command_14,config_command,canonical,1,1.2790592387318611,1.2790592387318611
exp12_config_command_14,config_command,paraphrase,1,0.98042793571949,0.98042793571949
exp12_config_command_15,config_command,canonical,0,-0.904742568731308,0.904742568731308
exp12_config_command_15,config_command,paraphrase,0,-0.6600858569145203,0.6600858569145203
exp12_config_command_15,config_command,canonical,1,1.4099118411540985,1.4099118411540985
exp12_config_command_15,config_command,paraphrase,1,1.30427785217762,1.30427785217762
