fold,group,rank,hidden_state_index,head_index,impact_score,recovery_ratio,aligned_mean,donor_energy_mean,o_proj_head_block_norm
1,top64,25,27,25,13.283441543579102,0.7629472017288208,0.8564574122428894,1.122564435005188,16.432758331298828
1,top64,26,25,0,13.242145538330078,0.8714580535888672,1.1126017570495605,1.2767128944396973,13.448232650756836
1,top64,27,26,20,13.194440841674805,0.845196008682251,0.7642423510551453,0.9042190909385681,16.417110443115234
1,top64,28,23,23,12.665249824523926,0.8792303204536438,0.7310636639595032,0.831481397151947,15.797371864318848
1,top64,29,26,12,12.529745101928711,0.7235364317893982,0.9619988203048706,1.3295789957046509,15.018438339233398
1,top64,30,28,20,12.517254829406738,0.7140639424324036,0.9892395734786987,1.3853654861450195,14.893260955810547
1,top64,31,22,15,11.962993621826172,0.6079927682876587,1.4941184520721436,2.457460880279541,12.5515718460083
1,top64,32,28,18,11.780786514282227,0.42079004645347595,1.4541982412338257,3.455876111984253,15.060165405273438
1,top64,33,27,3,11.733686447143555,0.8761211633682251,0.6387887001037598,0.7291100025177002,15.684611320495605
1,top64,34,27,6,11.589238166809082,0.5279485583305359,0.9810645580291748,1.8582578897476196,16.103130340576172
1,top64,35,27,27,11.37177848815918,0.8497015833854675,0.785905122756958,0.9249190092086792,13.915862083435059
1,top64,36,25,16,11.326342582702637,0.6949241161346436,0.8822659254074097,1.2695859670639038,14.465093612670898
1,top64,37,23,12,11.133344650268555,0.7146473526954651,1.035932183265686,1.449571132659912,12.939398765563965
1,top64,38,27,19,11.086827278137207,0.7528054118156433,0.7706552743911743,1.023711085319519,14.555791854858398
1,top64,39,24,8,10.947651863098145,0.8208466172218323,0.5004098415374756,0.6096264719963074,17.081541061401367
1,top64,40,25,27,10.845636367797852,0.6898621320724487,0.9703071117401123,1.4065232276916504,13.256206512451172
1,top64,41,25,19,10.729875564575195,0.5803765058517456,1.035418152809143,1.7840455770492554,13.841459274291992
1,top64,42,27,24,10.570408821105957,0.47630730271339417,0.7267789244651794,1.525861382484436,17.965818405151367
1,top64,43,21,17,10.478728294372559,0.8264904022216797,0.795055091381073,0.9619653224945068,12.926801681518555
1,top64,44,24,18,10.415031433105469,0.9036347270011902,0.6372124552726746,0.7051659822463989,13.725305557250977
1,top64,45,27,14,10.356532096862793,0.690140962600708,0.6197240352630615,0.8979673385620117,15.836028099060059
1,top64,46,27,5,10.284743309020996,0.7448964715003967,0.5297644138336182,0.7111920118331909,16.372089385986328
1,top64,47,25,23,10.22288703918457,0.8856096267700195,0.6852233409881592,0.7737306952476501,13.123096466064453
1,top64,48,22,5,9.93648910522461,0.7500303387641907,0.8542859554290771,1.1390018463134766,12.413434028625488
1,top64,49,21,5,9.864716529846191,0.8070321083068848,0.8284741640090942,1.0265690088272095,12.06423282623291
1,top64,50,27,16,9.836358070373535,0.7695043087005615,0.4787278175354004,0.6221249103546143,16.206321716308594
1,top64,51,24,11,9.781997680664062,0.5397114753723145,1.379082441329956,2.5552215576171875,11.338396072387695
1,top64,52,28,2,9.613260269165039,0.5450446009635925,0.5182380676269531,0.9508177638053894,18.087976455688477
1,top64,53,21,21,9.570039749145508,0.7734683156013489,0.7067805528640747,0.9137808680534363,12.943453788757324
1,top64,54,26,25,9.51611614227295,0.6764662265777588,0.8954035639762878,1.3236485719680786,12.22720718383789
1,top64,55,23,25,9.464031219482422,0.6285931468009949,0.6355640292167664,1.0110896825790405,14.973097801208496
1,top64,56,28,15,9.325382232666016,0.5985122323036194,0.550635814666748,0.920007586479187,16.244182586669922
1,top64,57,25,2,9.225302696228027,0.9004854559898376,0.48704349994659424,0.5408676862716675,13.9302339553833
1,top64,58,27,17,9.165553092956543,0.7784026861190796,0.4027233421802521,0.5173714756965637,16.370166778564453
1,top64,59,26,18,9.142683982849121,0.7443187236785889,0.5333492755889893,0.7165603637695312,14.510700225830078
1,top64,60,22,18,9.137375831604004,0.758752703666687,0.6964821219444275,0.9179303050041199,12.569453239440918
1,top64,61,22,24,9.132256507873535,0.7186708450317383,0.6067436337471008,0.8442580103874207,13.829626083374023
1,top64,62,25,20,9.087873458862305,0.9206854104995728,0.4861443340778351,0.5280243754386902,13.583885192871094
1,top64,63,24,16,9.016342163085938,0.7693645358085632,0.5651206970214844,0.7345291972160339,13.673941612243652
1,top64,64,24,25,8.911441802978516,0.8999406695365906,0.4088771939277649,0.4543379545211792,14.69076919555664
2,top16,1,24,10,40.34001541137695,0.7653061151504517,11.296696662902832,14.761016845703125,13.719639778137207
2,top16,2,24,17,31.135854721069336,0.6578187942504883,6.989057540893555,10.624593734741211,14.5210599899292
2,top16,3,28,13,26.19632339477539,0.7425755858421326,7.364068031311035,9.916927337646484,11.202401161193848
2,top16,4,28,10,25.841602325439453,0.7395424246788025,7.267328262329102,9.826789855957031,11.146807670593262
2,top16,5,28,12,24.12165641784668,0.7295829653739929,6.778452396392822,9.29085922241211,10.846871376037598
2,top16,6,27,22,20.58538246154785,0.8858776688575745,2.0646493434906006,2.3306257724761963,15.221199989318848
2,top16,7,24,20,18.78372573852539,0.9335494637489319,1.3948396444320679,1.4941250085830688,16.460800170898438
2,top16,8,28,11,18.352771759033203,0.6593032479286194,4.2882866859436035,6.504270553588867,10.914834022521973
2,top16,9,25,18,18.144210815429688,0.8821517825126648,1.5676974058151245,1.7771289348602295,15.428912162780762
2,top16,10,25,24,17.377578735351562,0.8403506278991699,1.1650288105010986,1.3863604068756104,17.56267547607422
2,top16,11,27,15,17.316848754882812,0.6592771410942078,1.8456851243972778,2.7995588779449463,15.698424339294434
2,top16,12,26,24,16.685522079467773,0.7832335829734802,1.642836093902588,2.0975046157836914,14.70946979522705
2,top16,13,23,24,16.441524505615234,0.7148549556732178,2.537095546722412,3.549105405807495,12.208566665649414
2,top16,14,27,18,16.25641441345215,0.6122221946716309,1.9361510276794434,3.1624972820281982,14.931401252746582
2,top16,15,25,21,16.127553939819336,0.683814287185669,1.9988561868667603,2.923098087310791,13.794584274291992
2,top16,16,23,27,15.25909423828125,0.7927190661430359,2.0458312034606934,2.580777168273926,11.982134819030762
2,top4,1,24,10,40.34001541137695,0.7653061151504517,11.296696662902832,14.761016845703125,13.719639778137207
2,top4,2,24,17,31.135854721069336,0.6578187942504883,6.989057540893555,10.624593734741211,14.5210599899292
2,top4,3,28,13,26.19632339477539,0.7425755858421326,7.364068031311035,9.916927337646484,11.202401161193848
2,top4,4,28,10,25.841602325439453,0.7395424246788025,7.267328262329102,9.826789855957031,11.146807670593262
2,top32,1,24,10,40.34001541137695,0.7653061151504517,11.296696662902832,14.761016845703125,13.719639778137207
2,top32,2,24,17,31.135854721069336,0.6578187942504883,6.989057540893555,10.624593734741211,14.5210599899292
2,top32,3,28,13,26.19632339477539,0.7425755858421326,7.364068031311035,9.916927337646484,11.202401161193848
2,top32,4,28,10,25.841602325439453,0.7395424246788025,7.267328262329102,9.826789855957031,11.146807670593262
2,top32,5,28,12,24.12165641784668,0.7295829653739929,6.778452396392822,9.29085922241211,10.846871376037598
2,top32,6,27,22,20.58538246154785,0.8858776688575745,2.0646493434906006,2.3306257724761963,15.221199989318848
2,top32,7,24,20,18.78372573852539,0.9335494637489319,1.3948396444320679,1.4941250085830688,16.460800170898438
2,top32,8,28,11,18.352771759033203,0.6593032479286194,4.2882866859436035,6.504270553588867,10.914834022521973
2,top32,9,25,18,18.144210815429688,0.8821517825126648,1.5676974058151245,1.7771289348602295,15.428912162780762
