task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,config_role,common_suffix_tokens,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
36,task_036,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.3107452392578125,0.3485730290412903,0.03782778978347778,0.03782778978347778
36,task_036,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.14943206310272217,0.0962144136428833,-0.05321764945983887,0.05321764945983887
36,task_036,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.3301844596862793,0.25388967990875244,-0.07629477977752686,-0.07629477977752686
36,task_036,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,-0.018773317337036133,0.07319521903991699,0.09196853637695312,0.09196853637695312
36,task_036,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.3107452392578125,0.23555439710617065,-0.07519084215164185,0.07519084215164185
36,task_036,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.14943206310272217,0.18629467487335205,0.03686261177062988,0.03686261177062988
36,task_036,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.3301844596862793,0.15636885166168213,-0.17381560802459717,0.17381560802459717
37,task_037,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,0.09303689002990723,0.14307469129562378,0.05003780126571655,0.05003780126571655
37,task_037,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.27830249071121216,0.21358776092529297,-0.06471472978591919,0.06471472978591919
37,task_037,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,0.10568541288375854,0.1906760334968567,0.08499062061309814,0.08499062061309814
37,task_037,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.27322518825531006,0.16570913791656494,-0.10751605033874512,0.10751605033874512
37,task_037,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,0.09303689002990723,0.08308577537536621,-0.009951114654541016,-0.009951114654541016
37,task_037,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.27830249071121216,0.28711026906967163,0.008807778358459473,-0.008807778358459473
37,task_037,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,0.10568541288375854,0.11249363422393799,0.006808221340179443,0.006808221340179443
37,task_037,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.27322518825531006,0.25611287355422974,-0.017112314701080322,0.017112314701080322
37,task_037,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,0.09303689002990723,0.1339031457901001,0.04086625576019287,0.04086625576019287
37,task_037,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.27830249071121216,0.2198474407196045,-0.058455049991607666,0.058455049991607666
37,task_037,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,0.10568541288375854,0.20453214645385742,0.09884673357009888,0.09884673357009888
37,task_037,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.27322518825531006,0.15088999271392822,-0.12233519554138184,0.12233519554138184
37,task_037,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,288,0.09303689002990723,0.09303689002990723,0.0,0.0
37,task_037,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,288,0.27830249071121216,0.27830249071121216,0.0,0.0
37,task_037,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,272,0.10568541288375854,0.10568541288375854,0.0,0.0
37,task_037,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,272,0.27322518825531006,0.27322518825531006,0.0,0.0
37,task_037,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.09303689002990723,0.025062978267669678,-0.06797391176223755,0.06797391176223755
37,task_037,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.27830249071121216,0.2578522562980652,-0.020450234413146973,-0.020450234413146973
37,task_037,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,0.10568541288375854,0.15184032917022705,0.046154916286468506,-0.046154916286468506
37,task_037,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.27322518825531006,0.275740385055542,0.0025151968002319336,0.0025151968002319336
37,task_037,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.09303689002990723,0.10505396127700806,0.01201707124710083,0.01201707124710083
37,task_037,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.27830249071121216,0.13524723052978516,-0.143055260181427,0.143055260181427
37,task_037,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.10568541288375854,0.20018887519836426,0.09450346231460571,0.09450346231460571
37,task_037,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.27322518825531006,0.20927965641021729,-0.06394553184509277,0.06394553184509277
38,task_038,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,-0.03350043296813965,0.03546583652496338,0.06896626949310303,0.06896626949310303
38,task_038,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.13680028915405273,0.04615485668182373,-0.090645432472229,0.090645432472229
38,task_038,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.09479725360870361,0.19838637113571167,0.10358911752700806,0.10358911752700806
38,task_038,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.24308282136917114,0.14962255954742432,-0.09346026182174683,0.09346026182174683
38,task_038,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,-0.03350043296813965,-0.0625009536743164,-0.029000520706176758,-0.029000520706176758
38,task_038,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,120,0.13680028915405273,0.14991426467895508,0.013113975524902344,-0.013113975524902344
38,task_038,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,113,0.09479725360870361,0.09754669666290283,0.0027494430541992188,0.0027494430541992188
38,task_038,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,113,0.24308282136917114,0.21970701217651367,-0.02337580919265747,0.02337580919265747
38,task_038,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,120,-0.03350043296813965,0.0303955078125,0.06389594078063965,0.06389594078063965
38,task_038,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.13680028915405273,0.046431899070739746,-0.09036839008331299,0.09036839008331299
38,task_038,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.09479725360870361,0.20430821180343628,0.10951095819473267,0.10951095819473267
38,task_038,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.24308282136917114,0.14221417903900146,-0.10086864233016968,0.10086864233016968
38,task_038,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,286,-0.03350043296813965,-0.03350043296813965,0.0,0.0
38,task_038,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,286,0.13680028915405273,0.13680028915405273,0.0,0.0
38,task_038,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,270,0.09479725360870361,0.09479725360870361,0.0,0.0
38,task_038,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,270,0.24308282136917114,0.24308282136917114,0.0,0.0
38,task_038,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,-0.03350043296813965,0.00313413143157959,0.03663456439971924,-0.03663456439971924
38,task_038,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.13680028915405273,0.20827460289001465,0.07147431373596191,0.07147431373596191
38,task_038,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.09479725360870361,0.01126086711883545,-0.08353638648986816,0.08353638648986816
38,task_038,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.24308282136917114,0.13027656078338623,-0.11280626058578491,-0.11280626058578491
38,task_038,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,-0.03350043296813965,0.12031853199005127,0.15381896495819092,0.15381896495819092
38,task_038,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.13680028915405273,0.10945278406143188,-0.02734750509262085,0.02734750509262085
38,task_038,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.09479725360870361,0.08830368518829346,-0.006493568420410156,-0.006493568420410156
38,task_038,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.24308282136917114,0.0532914400100708,-0.18979138135910034,0.18979138135910034
39,task_039,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,0.25767946243286133,0.31006908416748047,0.05238962173461914,0.05238962173461914
39,task_039,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.49899107217788696,0.40428370237350464,-0.09470736980438232,0.09470736980438232
39,task_039,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,96,0.38979291915893555,0.5642728209495544,0.1744799017906189,0.1744799017906189
39,task_039,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,96,0.699143648147583,0.4885638356208801,-0.21057981252670288,0.21057981252670288
39,task_039,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,103,0.25767946243286133,0.26690351963043213,0.0092240571975708,0.0092240571975708
39,task_039,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,103,0.49899107217788696,0.48463672399520874,-0.014354348182678223,0.014354348182678223
39,task_039,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,96,0.38979291915893555,0.4084033966064453,0.018610477447509766,0.018610477447509766
39,task_039,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.699143648147583,0.6637124419212341,-0.03543120622634888,0.03543120622634888
39,task_039,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,0.25767946243286133,0.30158722400665283,0.043907761573791504,0.043907761573791504
39,task_039,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.49899107217788696,0.4124225974082947,-0.08656847476959229,0.08656847476959229
39,task_039,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.38979291915893555,0.5656858086585999,0.1758928894996643,0.1758928894996643
39,task_039,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.699143648147583,0.48244673013687134,-0.21669691801071167,0.21669691801071167
39,task_039,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,273,0.25767946243286133,0.25767946243286133,0.0,0.0
39,task_039,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,273,0.49899107217788696,0.49899107217788696,0.0,0.0
39,task_039,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,257,0.38979291915893555,0.38979291915893555,0.0,0.0
39,task_039,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,257,0.699143648147583,0.699143648147583,0.0,0.0
39,task_039,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.25767946243286133,0.21330904960632324,-0.044370412826538086,0.044370412826538086
39,task_039,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.49899107217788696,0.5802443027496338,0.08125323057174683,0.08125323057174683
39,task_039,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.38979291915893555,0.3733938932418823,-0.016399025917053223,0.016399025917053223
39,task_039,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.699143648147583,0.5476408004760742,-0.1515028476715088,-0.1515028476715088
39,task_039,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.25767946243286133,0.3364119529724121,0.07873249053955078,0.07873249053955078
39,task_039,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.49899107217788696,0.35948455333709717,-0.1395065188407898,0.1395065188407898
39,task_039,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.38979291915893555,0.4328427314758301,0.04304981231689453,0.04304981231689453
39,task_039,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.699143648147583,0.45488494634628296,-0.24425870180130005,0.24425870180130005
40,task_040,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,-0.12365496158599854,-0.05494391918182373,0.0687110424041748,0.0687110424041748
40,task_040,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.06306630373001099,-0.0010918974876403809,-0.06415820121765137,0.06415820121765137
40,task_040,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,-0.11982929706573486,-0.04042130708694458,0.07940798997879028,0.07940798997879028
40,task_040,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.025319814682006836,-0.06617659330368042,-0.09149640798568726,0.09149640798568726
40,task_040,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,-0.12365496158599854,-0.14836490154266357,-0.02470993995666504,-0.02470993995666504
40,task_040,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.06306630373001099,0.08829879760742188,0.02523249387741089,-0.02523249387741089
40,task_040,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,-0.11982929706573486,-0.14239948987960815,-0.02257019281387329,-0.02257019281387329
40,task_040,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.025319814682006836,0.03207117319107056,0.006751358509063721,-0.006751358509063721
40,task_040,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,-0.12365496158599854,-0.06112349033355713,0.0625314712524414,0.0625314712524414
40,task_040,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.06306630373001099,0.006426751613616943,-0.05663955211639404,0.05663955211639404
40,task_040,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,-0.11982929706573486,-0.03435826301574707,0.08547103404998779,0.08547103404998779
40,task_040,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.025319814682006836,-0.06155288219451904,-0.08687269687652588,0.08687269687652588
40,task_040,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,284,-0.12365496158599854,-0.12365496158599854,0.0,0.0
40,task_040,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,284,0.06306630373001099,0.06306630373001099,0.0,0.0
40,task_040,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,268,-0.11982929706573486,-0.11982929706573486,0.0,0.0
40,task_040,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,268,0.025319814682006836,0.025319814682006836,0.0,0.0
40,task_040,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,-0.12365496158599854,-0.17796987295150757,-0.05431491136550903,0.05431491136550903
40,task_040,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.06306630373001099,0.015914976596832275,-0.04715132713317871,-0.04715132713317871
40,task_040,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,-0.11982929706573486,-0.11532223224639893,0.0045070648193359375,-0.0045070648193359375
40,task_040,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.025319814682006836,0.025829851627349854,0.0005100369453430176,0.0005100369453430176
40,task_040,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,-0.12365496158599854,-0.1018679141998291,0.021787047386169434,0.021787047386169434
40,task_040,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.06306630373001099,-0.05971449613571167,-0.12278079986572266,0.12278079986572266
40,task_040,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,-0.11982929706573486,-0.030834555625915527,0.08899474143981934,0.08899474143981934
40,task_040,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.025319814682006836,-0.048299968242645264,-0.0736197829246521,0.0736197829246521
41,task_041,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,0.23298072814941406,0.24786972999572754,0.014889001846313477,0.014889001846313477
41,task_041,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.3470958471298218,0.3278185725212097,-0.01927727460861206,0.01927727460861206
41,task_041,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.33195924758911133,0.3965359330177307,0.06457668542861938,0.06457668542861938
41,task_041,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.4610971212387085,0.37427395582199097,-0.08682316541671753,0.08682316541671753
41,task_041,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,0.23298072814941406,0.22916650772094727,-0.003814220428466797,-0.003814220428466797
41,task_041,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,120,0.3470958471298218,0.3394055962562561,-0.007690250873565674,0.007690250873565674
41,task_041,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,113,0.33195924758911133,0.33638995885849,0.004430711269378662,0.004430711269378662
41,task_041,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,113,0.4610971212387085,0.4399152398109436,-0.021181881427764893,0.021181881427764893
41,task_041,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,120,0.23298072814941406,0.25614678859710693,0.02316606044769287,0.02316606044769287
41,task_041,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.3470958471298218,0.317523717880249,-0.029572129249572754,0.029572129249572754
41,task_041,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.33195924758911133,0.3991541266441345,0.0671948790550232,0.0671948790550232
41,task_041,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.4610971212387085,0.36470937728881836,-0.09638774394989014,0.09638774394989014
41,task_041,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,285,0.23298072814941406,0.23298072814941406,0.0,0.0
41,task_041,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,285,0.3470958471298218,0.3470958471298218,0.0,0.0
41,task_041,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,269,0.33195924758911133,0.33195924758911133,0.0,0.0
41,task_041,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,269,0.4610971212387085,0.4610971212387085,0.0,0.0
41,task_041,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.23298072814941406,0.19353508949279785,-0.03944563865661621,0.03944563865661621
41,task_041,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.3470958471298218,0.36994272470474243,0.022846877574920654,0.022846877574920654
41,task_041,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.33195924758911133,0.3374897241592407,0.0055304765701293945,-0.0055304765701293945
41,task_041,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.4610971212387085,0.4202585220336914,-0.04083859920501709,-0.04083859920501709
41,task_041,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.23298072814941406,0.2563580274581909,0.023377299308776855,0.023377299308776855
41,task_041,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.3470958471298218,0.27949249744415283,-0.06760334968566895,0.06760334968566895
41,task_041,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.33195924758911133,0.36828362941741943,0.036324381828308105,0.036324381828308105
41,task_041,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.4610971212387085,0.3815431594848633,-0.07955396175384521,0.07955396175384521
42,task_042,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,-0.08569300174713135,0.0010156631469726562,0.086708664894104,0.086708664894104
42,task_042,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.22898221015930176,0.09289097785949707,-0.1360912322998047,0.1360912322998047
42,task_042,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,96,0.08035767078399658,0.2052941918373108,0.12493652105331421,0.12493652105331421
42,task_042,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,96,0.2988438606262207,0.15969181060791016,-0.13915205001831055,0.13915205001831055
42,task_042,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,103,-0.08569300174713135,-0.0877223014831543,-0.0020292997360229492,-0.0020292997360229492
42,task_042,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,103,0.22898221015930176,0.2311023473739624,0.0021201372146606445,-0.0021201372146606445
42,task_042,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,96,0.08035767078399658,0.09697115421295166,0.016613483428955078,0.016613483428955078
42,task_042,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.2988438606262207,0.2665773034095764,-0.03226655721664429,0.03226655721664429
42,task_042,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,-0.08569300174713135,-0.007664203643798828,0.07802879810333252,0.07802879810333252
42,task_042,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.22898221015930176,0.08996820449829102,-0.13901400566101074,0.13901400566101074
42,task_042,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.08035767078399658,0.20224535465240479,0.1218876838684082,0.1218876838684082
42,task_042,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.2988438606262207,0.15300345420837402,-0.14584040641784668,0.14584040641784668
42,task_042,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,267,-0.08569300174713135,-0.08569300174713135,0.0,0.0
42,task_042,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,267,0.22898221015930176,0.22898221015930176,0.0,0.0
42,task_042,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,251,0.08035767078399658,0.07792067527770996,-0.002436995506286621,-0.002436995506286621
42,task_042,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,251,0.2988438606262207,0.2884349226951599,-0.010408937931060791,-0.010408937931060791
42,task_042,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,-0.08569300174713135,-0.08621668815612793,-0.000523686408996582,0.000523686408996582
42,task_042,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.22898221015930176,0.2699182629585266,0.040936052799224854,0.040936052799224854
42,task_042,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.08035767078399658,0.013197779655456543,-0.06715989112854004,0.06715989112854004
42,task_042,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.2988438606262207,0.18476641178131104,-0.11407744884490967,-0.11407744884490967
42,task_042,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,-0.08569300174713135,0.018689095973968506,0.10438209772109985,0.10438209772109985
42,task_042,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.22898221015930176,0.12864017486572266,-0.1003420352935791,0.1003420352935791
42,task_042,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.08035767078399658,0.11865758895874023,0.03829991817474365,0.03829991817474365
42,task_042,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.2988438606262207,0.06556093692779541,-0.2332829236984253,0.2332829236984253
43,task_043,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,0.07650560140609741,0.12999218702316284,0.05348658561706543,0.05348658561706543
43,task_043,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.24896633625030518,0.1884250044822693,-0.06054133176803589,0.06054133176803589
43,task_043,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,0.11903154850006104,0.2032732367515564,0.08424168825149536,0.08424168825149536
43,task_043,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.25319796800613403,0.1691240668296814,-0.08407390117645264,0.08407390117645264
43,task_043,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,0.07650560140609741,0.06948602199554443,-0.0070195794105529785,-0.0070195794105529785
43,task_043,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.24896633625030518,0.24635136127471924,-0.0026149749755859375,0.0026149749755859375
43,task_043,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,0.11903154850006104,0.11927342414855957,0.00024187564849853516,0.00024187564849853516
43,task_043,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.25319796800613403,0.25064659118652344,-0.0025513768196105957,0.0025513768196105957
