task_id,family,wording,label,head,suff
exp12_config_command_12,config_command,paraphrase,1,11,-0.0
exp12_config_command_12,config_command,paraphrase,1,12,-0.0
exp12_config_command_12,config_command,paraphrase,1,13,-0.0
exp12_config_command_12,config_command,paraphrase,1,14,-0.0
exp12_config_command_12,config_command,paraphrase,1,15,-0.0
exp12_config_command_12,config_command,paraphrase,1,16,-0.0
exp12_config_command_12,config_command,paraphrase,1,17,-0.0
exp12_config_command_12,config_command,paraphrase,1,18,-0.0
exp12_config_command_12,config_command,paraphrase,1,19,-0.0
exp12_config_command_12,config_command,paraphrase,1,20,-0.0
exp12_config_command_12,config_command,paraphrase,1,21,-0.0
exp12_config_command_12,config_command,paraphrase,1,22,-0.0
exp12_config_command_12,config_command,paraphrase,1,23,-0.0
exp12_config_command_12,config_command,paraphrase,1,24,-0.0
exp12_config_command_12,config_command,paraphrase,1,25,-0.0
exp12_config_command_12,config_command,paraphrase,1,26,-0.0
exp12_config_command_12,config_command,paraphrase,1,27,-0.0
exp12_docs_code_00,docs_code,canonical,0,0,-0.01781767630018294
exp12_docs_code_00,docs_code,canonical,0,1,-0.01783393236109987
exp12_docs_code_00,docs_code,canonical,0,2,-0.008886973955668509
exp12_docs_code_00,docs_code,canonical,0,3,-0.00888568686787039
exp12_docs_code_00,docs_code,canonical,0,4,-0.01781077595660463
exp12_docs_code_00,docs_code,canonical,0,5,-0.017837062070611864
exp12_docs_code_00,docs_code,canonical,0,6,-0.01778388733509928
exp12_docs_code_00,docs_code,canonical,0,7,0.0
exp12_docs_code_00,docs_code,canonical,0,8,0.0
exp12_docs_code_00,docs_code,canonical,0,9,0.0
exp12_docs_code_00,docs_code,canonical,0,10,0.0
exp12_docs_code_00,docs_code,canonical,0,11,0.0
exp12_docs_code_00,docs_code,canonical,0,12,0.0
exp12_docs_code_00,docs_code,canonical,0,13,0.0
exp12_docs_code_00,docs_code,canonical,0,14,0.0
exp12_docs_code_00,docs_code,canonical,0,15,0.0
exp12_docs_code_00,docs_code,canonical,0,16,0.0
exp12_docs_code_00,docs_code,canonical,0,17,0.0
exp12_docs_code_00,docs_code,canonical,0,18,0.0
exp12_docs_code_00,docs_code,canonical,0,19,0.0
exp12_docs_code_00,docs_code,canonical,0,20,0.0
exp12_docs_code_00,docs_code,canonical,0,21,0.0
exp12_docs_code_00,docs_code,canonical,0,22,0.0
exp12_docs_code_00,docs_code,canonical,0,23,0.0
exp12_docs_code_00,docs_code,canonical,0,24,0.0
exp12_docs_code_00,docs_code,canonical,0,25,0.0
exp12_docs_code_00,docs_code,canonical,0,26,0.0
exp12_docs_code_00,docs_code,canonical,0,27,0.0
exp12_docs_code_00,docs_code,paraphrase,0,0,-0.008640541695058346
exp12_docs_code_00,docs_code,paraphrase,0,1,-0.008507848251610994
exp12_docs_code_00,docs_code,paraphrase,0,2,0.0001432322897017002
exp12_docs_code_00,docs_code,paraphrase,0,3,0.018151518888771534
exp12_docs_code_00,docs_code,paraphrase,0,4,-0.008867499884217978
exp12_docs_code_00,docs_code,paraphrase,0,5,0.01781904697418213
exp12_docs_code_00,docs_code,paraphrase,0,6,-0.03617205657064915
exp12_docs_code_00,docs_code,paraphrase,0,7,0.0
exp12_docs_code_00,docs_code,paraphrase,0,8,0.0
exp12_docs_code_00,docs_code,paraphrase,0,9,0.0
exp12_docs_code_00,docs_code,paraphrase,0,10,0.0
exp12_docs_code_00,docs_code,paraphrase,0,11,0.0
exp12_docs_code_00,docs_code,paraphrase,0,12,0.0
exp12_docs_code_00,docs_code,paraphrase,0,13,0.0
exp12_docs_code_00,docs_code,paraphrase,0,14,0.0
exp12_docs_code_00,docs_code,paraphrase,0,15,0.0
exp12_docs_code_00,docs_code,paraphrase,0,16,0.0
exp12_docs_code_00,docs_code,paraphrase,0,17,0.0
exp12_docs_code_00,docs_code,paraphrase,0,18,0.0
exp12_docs_code_00,docs_code,paraphrase,0,19,0.0
exp12_docs_code_00,docs_code,paraphrase,0,20,0.0
exp12_docs_code_00,docs_code,paraphrase,0,21,0.0
exp12_docs_code_00,docs_code,paraphrase,0,22,0.0
exp12_docs_code_00,docs_code,paraphrase,0,23,0.0
exp12_docs_code_00,docs_code,paraphrase,0,24,0.0
exp12_docs_code_00,docs_code,paraphrase,0,25,0.0
exp12_docs_code_00,docs_code,paraphrase,0,26,0.0
exp12_docs_code_00,docs_code,paraphrase,0,27,0.0
exp12_docs_code_00,docs_code,canonical,1,0,-0.005720870336517692
exp12_docs_code_00,docs_code,canonical,1,1,-0.011610673042014241
exp12_docs_code_00,docs_code,canonical,1,2,-0.02299994882196188
exp12_docs_code_00,docs_code,canonical,1,3,-0.005713805323466659
exp12_docs_code_00,docs_code,canonical,1,4,-0.0001117486972361803
exp12_docs_code_00,docs_code,canonical,1,5,-0.022953442996367812
exp12_docs_code_00,docs_code,canonical,1,6,-0.005788301350548863
exp12_docs_code_00,docs_code,canonical,1,7,-0.0
exp12_docs_code_00,docs_code,canonical,1,8,-0.0
exp12_docs_code_00,docs_code,canonical,1,9,-0.0
exp12_docs_code_00,docs_code,canonical,1,10,-0.0
exp12_docs_code_00,docs_code,canonical,1,11,-0.0
exp12_docs_code_00,docs_code,canonical,1,12,-0.0
exp12_docs_code_00,docs_code,canonical,1,13,-0.0
exp12_docs_code_00,docs_code,canonical,1,14,-0.0
exp12_docs_code_00,docs_code,canonical,1,15,-0.0
exp12_docs_code_00,docs_code,canonical,1,16,-0.0
exp12_docs_code_00,docs_code,canonical,1,17,-0.0
exp12_docs_code_00,docs_code,canonical,1,18,-0.0
exp12_docs_code_00,docs_code,canonical,1,19,-0.0
exp12_docs_code_00,docs_code,canonical,1,20,-0.0
exp12_docs_code_00,docs_code,canonical,1,21,-0.0
exp12_docs_code_00,docs_code,canonical,1,22,-0.0
exp12_docs_code_00,docs_code,canonical,1,23,-0.0
exp12_docs_code_00,docs_code,canonical,1,24,-0.0
exp12_docs_code_00,docs_code,canonical,1,25,-0.0
exp12_docs_code_00,docs_code,canonical,1,26,-0.0
exp12_docs_code_00,docs_code,canonical,1,27,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,0,0.00571568903978914
exp12_docs_code_00,docs_code,paraphrase,1,1,0.005713526799809188
exp12_docs_code_00,docs_code,paraphrase,1,2,0.005703405011445284
exp12_docs_code_00,docs_code,paraphrase,1,3,0.011372968670912087
exp12_docs_code_00,docs_code,paraphrase,1,4,0.005701060756109655
exp12_docs_code_00,docs_code,paraphrase,1,5,0.017062522820197046
exp12_docs_code_00,docs_code,paraphrase,1,6,4.463770892471075e-06
exp12_docs_code_00,docs_code,paraphrase,1,7,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,8,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,9,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,10,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,11,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,12,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,13,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,14,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,15,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,16,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,17,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,18,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,19,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,20,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,21,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,22,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,23,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,24,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,25,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,26,-0.0
exp12_docs_code_00,docs_code,paraphrase,1,27,-0.0
exp12_docs_code_01,docs_code,canonical,0,0,0.03570825094357133
exp12_docs_code_01,docs_code,canonical,0,1,0.017847933806478977
exp12_docs_code_01,docs_code,canonical,0,2,0.008923307905206457
exp12_docs_code_01,docs_code,canonical,0,3,0.017850325006293133
exp12_docs_code_01,docs_code,canonical,0,4,0.008925589645514265
exp12_docs_code_01,docs_code,canonical,0,5,-8.548289770260453e-06
exp12_docs_code_01,docs_code,canonical,0,6,0.008933240053011104
exp12_docs_code_01,docs_code,canonical,0,7,0.0
exp12_docs_code_01,docs_code,canonical,0,8,0.0
exp12_docs_code_01,docs_code,canonical,0,9,0.0
exp12_docs_code_01,docs_code,canonical,0,10,0.0
exp12_docs_code_01,docs_code,canonical,0,11,0.0
exp12_docs_code_01,docs_code,canonical,0,12,0.0
exp12_docs_code_01,docs_code,canonical,0,13,0.0
exp12_docs_code_01,docs_code,canonical,0,14,0.0
exp12_docs_code_01,docs_code,canonical,0,15,0.0
exp12_docs_code_01,docs_code,canonical,0,16,0.0
exp12_docs_code_01,docs_code,canonical,0,17,0.0
exp12_docs_code_01,docs_code,canonical,0,18,0.0
exp12_docs_code_01,docs_code,canonical,0,19,0.0
exp12_docs_code_01,docs_code,canonical,0,20,0.0
exp12_docs_code_01,docs_code,canonical,0,21,0.0
exp12_docs_code_01,docs_code,canonical,0,22,0.0
exp12_docs_code_01,docs_code,canonical,0,23,0.0
exp12_docs_code_01,docs_code,canonical,0,24,0.0
exp12_docs_code_01,docs_code,canonical,0,25,0.0
exp12_docs_code_01,docs_code,canonical,0,26,0.0
exp12_docs_code_01,docs_code,canonical,0,27,0.0
exp12_docs_code_01,docs_code,paraphrase,0,0,-0.03533886419609189
exp12_docs_code_01,docs_code,paraphrase,0,1,-0.017529873410239816
exp12_docs_code_01,docs_code,paraphrase,0,2,-0.01756574586033821
exp12_docs_code_01,docs_code,paraphrase,0,3,-0.008616728242486715
exp12_docs_code_01,docs_code,paraphrase,0,4,-0.026766605209559202
exp12_docs_code_01,docs_code,paraphrase,0,5,0.026875468902289867
exp12_docs_code_01,docs_code,paraphrase,0,6,-0.04460997995920479
exp12_docs_code_01,docs_code,paraphrase,0,7,0.0
exp12_docs_code_01,docs_code,paraphrase,0,8,0.0
exp12_docs_code_01,docs_code,paraphrase,0,9,0.0
exp12_docs_code_01,docs_code,paraphrase,0,10,0.0
exp12_docs_code_01,docs_code,paraphrase,0,11,0.0
exp12_docs_code_01,docs_code,paraphrase,0,12,0.0
exp12_docs_code_01,docs_code,paraphrase,0,13,0.0
exp12_docs_code_01,docs_code,paraphrase,0,14,0.0
exp12_docs_code_01,docs_code,paraphrase,0,15,0.0
exp12_docs_code_01,docs_code,paraphrase,0,16,0.0
exp12_docs_code_01,docs_code,paraphrase,0,17,0.0
exp12_docs_code_01,docs_code,paraphrase,0,18,0.0
exp12_docs_code_01,docs_code,paraphrase,0,19,0.0
exp12_docs_code_01,docs_code,paraphrase,0,20,0.0
exp12_docs_code_01,docs_code,paraphrase,0,21,0.0
exp12_docs_code_01,docs_code,paraphrase,0,22,0.0
exp12_docs_code_01,docs_code,paraphrase,0,23,0.0
exp12_docs_code_01,docs_code,paraphrase,0,24,0.0
exp12_docs_code_01,docs_code,paraphrase,0,25,0.0
exp12_docs_code_01,docs_code,paraphrase,0,26,0.0
exp12_docs_code_01,docs_code,paraphrase,0,27,0.0
exp12_docs_code_01,docs_code,canonical,1,0,-0.007506080204620957
exp12_docs_code_01,docs_code,canonical,1,1,-0.007774168625473976
exp12_docs_code_01,docs_code,canonical,1,2,-0.0074279773980379105
exp12_docs_code_01,docs_code,canonical,1,3,0.0003841547295451164
exp12_docs_code_01,docs_code,canonical,1,4,0.00027509359642863274
exp12_docs_code_01,docs_code,canonical,1,5,-0.007699597859755158
exp12_docs_code_01,docs_code,canonical,1,6,0.007931844098493457
exp12_docs_code_01,docs_code,canonical,1,7,-0.0
exp12_docs_code_01,docs_code,canonical,1,8,-0.0
exp12_docs_code_01,docs_code,canonical,1,9,-0.0
exp12_docs_code_01,docs_code,canonical,1,10,-0.0
exp12_docs_code_01,docs_code,canonical,1,11,-0.0
exp12_docs_code_01,docs_code,canonical,1,12,-0.0
exp12_docs_code_01,docs_code,canonical,1,13,-0.0
exp12_docs_code_01,docs_code,canonical,1,14,-0.0
exp12_docs_code_01,docs_code,canonical,1,15,-0.0
exp12_docs_code_01,docs_code,canonical,1,16,-0.0
exp12_docs_code_01,docs_code,canonical,1,17,-0.0
exp12_docs_code_01,docs_code,canonical,1,18,-0.0
exp12_docs_code_01,docs_code,canonical,1,19,-0.0
exp12_docs_code_01,docs_code,canonical,1,20,-0.0
exp12_docs_code_01,docs_code,canonical,1,21,-0.0
exp12_docs_code_01,docs_code,canonical,1,22,-0.0
exp12_docs_code_01,docs_code,canonical,1,23,-0.0
exp12_docs_code_01,docs_code,canonical,1,24,-0.0
exp12_docs_code_01,docs_code,canonical,1,25,-0.0
exp12_docs_code_01,docs_code,canonical,1,26,-0.0
exp12_docs_code_01,docs_code,canonical,1,27,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,0,-0.0312727332348004
exp12_docs_code_01,docs_code,paraphrase,1,1,-0.03125970461405814
exp12_docs_code_01,docs_code,paraphrase,1,2,-0.03126278007403016
exp12_docs_code_01,docs_code,paraphrase,1,3,9.176437743008137e-07
exp12_docs_code_01,docs_code,paraphrase,1,4,-0.015640752448234707
exp12_docs_code_01,docs_code,paraphrase,1,5,0.0312510717776604
exp12_docs_code_01,docs_code,paraphrase,1,6,-0.015641457692254335
exp12_docs_code_01,docs_code,paraphrase,1,7,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,8,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,9,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,10,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,11,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,12,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,13,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,14,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,15,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,16,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,17,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,18,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,19,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,20,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,21,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,22,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,23,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,24,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,25,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,26,-0.0
exp12_docs_code_01,docs_code,paraphrase,1,27,-0.0
exp12_docs_code_03,docs_code,canonical,0,0,-0.01573550794273615
exp12_docs_code_03,docs_code,canonical,0,1,2.6592984795570374e-05
exp12_docs_code_03,docs_code,canonical,0,2,-0.015924356877803802
exp12_docs_code_03,docs_code,canonical,0,3,-2.321600914001465e-05
exp12_docs_code_03,docs_code,canonical,0,4,-0.01580127328634262
exp12_docs_code_03,docs_code,canonical,0,5,-0.015752342529594898
exp12_docs_code_03,docs_code,canonical,0,6,-0.015753161162137985
exp12_docs_code_03,docs_code,canonical,0,7,0.0
exp12_docs_code_03,docs_code,canonical,0,8,0.0
exp12_docs_code_03,docs_code,canonical,0,9,0.0
exp12_docs_code_03,docs_code,canonical,0,10,0.0
exp12_docs_code_03,docs_code,canonical,0,11,0.0
exp12_docs_code_03,docs_code,canonical,0,12,0.0
exp12_docs_code_03,docs_code,canonical,0,13,0.0
exp12_docs_code_03,docs_code,canonical,0,14,0.0
exp12_docs_code_03,docs_code,canonical,0,15,0.0
exp12_docs_code_03,docs_code,canonical,0,16,0.0
exp12_docs_code_03,docs_code,canonical,0,17,0.0
exp12_docs_code_03,docs_code,canonical,0,18,0.0
exp12_docs_code_03,docs_code,canonical,0,19,0.0
exp12_docs_code_03,docs_code,canonical,0,20,0.0
exp12_docs_code_03,docs_code,canonical,0,21,0.0
exp12_docs_code_03,docs_code,canonical,0,22,0.0
exp12_docs_code_03,docs_code,canonical,0,23,0.0
exp12_docs_code_03,docs_code,canonical,0,24,0.0
exp12_docs_code_03,docs_code,canonical,0,25,0.0
exp12_docs_code_03,docs_code,canonical,0,26,0.0
exp12_docs_code_03,docs_code,canonical,0,27,0.0
exp12_docs_code_03,docs_code,paraphrase,0,0,0.01870955526828766
exp12_docs_code_03,docs_code,paraphrase,0,1,0.01811320334672928
exp12_docs_code_03,docs_code,paraphrase,0,2,0.0010417178273200989
exp12_docs_code_03,docs_code,paraphrase,0,3,0.01766112446784973
exp12_docs_code_03,docs_code,paraphrase,0,4,0.0188133642077446
exp12_docs_code_03,docs_code,paraphrase,0,5,0.01827707141637802
exp12_docs_code_03,docs_code,paraphrase,0,6,0.00222691148519516
exp12_docs_code_03,docs_code,paraphrase,0,7,0.0
exp12_docs_code_03,docs_code,paraphrase,0,8,0.0
exp12_docs_code_03,docs_code,paraphrase,0,9,0.0
exp12_docs_code_03,docs_code,paraphrase,0,10,0.0
exp12_docs_code_03,docs_code,paraphrase,0,11,0.0
exp12_docs_code_03,docs_code,paraphrase,0,12,0.0
exp12_docs_code_03,docs_code,paraphrase,0,13,0.0
exp12_docs_code_03,docs_code,paraphrase,0,14,0.0
exp12_docs_code_03,docs_code,paraphrase,0,15,0.0
exp12_docs_code_03,docs_code,paraphrase,0,16,0.0
exp12_docs_code_03,docs_code,paraphrase,0,17,0.0
exp12_docs_code_03,docs_code,paraphrase,0,18,0.0
exp12_docs_code_03,docs_code,paraphrase,0,19,0.0
exp12_docs_code_03,docs_code,paraphrase,0,20,0.0
exp12_docs_code_03,docs_code,paraphrase,0,21,0.0
exp12_docs_code_03,docs_code,paraphrase,0,22,0.0
exp12_docs_code_03,docs_code,paraphrase,0,23,0.0
exp12_docs_code_03,docs_code,paraphrase,0,24,0.0
exp12_docs_code_03,docs_code,paraphrase,0,25,0.0
exp12_docs_code_03,docs_code,paraphrase,0,26,0.0
exp12_docs_code_03,docs_code,paraphrase,0,27,0.0
exp12_docs_code_03,docs_code,canonical,1,0,-9.733578190207481e-05
exp12_docs_code_03,docs_code,canonical,1,1,0.02067165682092309
exp12_docs_code_03,docs_code,canonical,1,2,-0.020773285999894142
exp12_docs_code_03,docs_code,canonical,1,3,0.0001028641127049923
exp12_docs_code_03,docs_code,canonical,1,4,3.477092832326889e-06
exp12_docs_code_03,docs_code,canonical,1,5,-0.03127879602834582
exp12_docs_code_03,docs_code,canonical,1,6,-0.0001496453769505024
exp12_docs_code_03,docs_code,canonical,1,7,-0.0
exp12_docs_code_03,docs_code,canonical,1,8,-0.0
exp12_docs_code_03,docs_code,canonical,1,9,-0.0
exp12_docs_code_03,docs_code,canonical,1,10,-0.0
exp12_docs_code_03,docs_code,canonical,1,11,-0.0
exp12_docs_code_03,docs_code,canonical,1,12,-0.0
exp12_docs_code_03,docs_code,canonical,1,13,-0.0
exp12_docs_code_03,docs_code,canonical,1,14,-0.0
exp12_docs_code_03,docs_code,canonical,1,15,-0.0
exp12_docs_code_03,docs_code,canonical,1,16,-0.0
exp12_docs_code_03,docs_code,canonical,1,17,-0.0
exp12_docs_code_03,docs_code,canonical,1,18,-0.0
exp12_docs_code_03,docs_code,canonical,1,19,-0.0
exp12_docs_code_03,docs_code,canonical,1,20,-0.0
exp12_docs_code_03,docs_code,canonical,1,21,-0.0
exp12_docs_code_03,docs_code,canonical,1,22,-0.0
exp12_docs_code_03,docs_code,canonical,1,23,-0.0
exp12_docs_code_03,docs_code,canonical,1,24,-0.0
exp12_docs_code_03,docs_code,canonical,1,25,-0.0
exp12_docs_code_03,docs_code,canonical,1,26,-0.0
exp12_docs_code_03,docs_code,canonical,1,27,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,0,0.020764595130458474
exp12_docs_code_03,docs_code,paraphrase,1,1,0.02081906085368246
exp12_docs_code_03,docs_code,paraphrase,1,2,0.020793904666788876
exp12_docs_code_03,docs_code,paraphrase,1,3,0.020785118453204632
exp12_docs_code_03,docs_code,paraphrase,1,4,2.259074244648218e-05
exp12_docs_code_03,docs_code,paraphrase,1,5,0.020820432691834867
exp12_docs_code_03,docs_code,paraphrase,1,6,-2.8624781407415867e-05
exp12_docs_code_03,docs_code,paraphrase,1,7,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,8,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,9,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,10,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,11,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,12,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,13,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,14,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,15,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,16,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,17,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,18,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,19,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,20,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,21,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,22,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,23,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,24,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,25,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,26,-0.0
exp12_docs_code_03,docs_code,paraphrase,1,27,-0.0
exp12_docs_code_08,docs_code,canonical,0,0,-0.008914557925891131
exp12_docs_code_08,docs_code,canonical,0,1,0.008935846854001284
exp12_docs_code_08,docs_code,canonical,0,2,0.017862853303086013
exp12_docs_code_08,docs_code,canonical,0,3,6.898189894855022e-07
exp12_docs_code_08,docs_code,canonical,0,4,0.008975142787676305
exp12_docs_code_08,docs_code,canonical,0,5,2.13274615816772e-05
exp12_docs_code_08,docs_code,canonical,0,6,0.008916100661735982
exp12_docs_code_08,docs_code,canonical,0,7,0.0
exp12_docs_code_08,docs_code,canonical,0,8,0.0
exp12_docs_code_08,docs_code,canonical,0,9,0.0
exp12_docs_code_08,docs_code,canonical,0,10,0.0
exp12_docs_code_08,docs_code,canonical,0,11,0.0
exp12_docs_code_08,docs_code,canonical,0,12,0.0
exp12_docs_code_08,docs_code,canonical,0,13,0.0
exp12_docs_code_08,docs_code,canonical,0,14,0.0
exp12_docs_code_08,docs_code,canonical,0,15,0.0
exp12_docs_code_08,docs_code,canonical,0,16,0.0
exp12_docs_code_08,docs_code,canonical,0,17,0.0
exp12_docs_code_08,docs_code,canonical,0,18,0.0
exp12_docs_code_08,docs_code,canonical,0,19,0.0
exp12_docs_code_08,docs_code,canonical,0,20,0.0
exp12_docs_code_08,docs_code,canonical,0,21,0.0
exp12_docs_code_08,docs_code,canonical,0,22,0.0
exp12_docs_code_08,docs_code,canonical,0,23,0.0
exp12_docs_code_08,docs_code,canonical,0,24,0.0
exp12_docs_code_08,docs_code,canonical,0,25,0.0
exp12_docs_code_08,docs_code,canonical,0,26,0.0
exp12_docs_code_08,docs_code,canonical,0,27,0.0
exp12_docs_code_08,docs_code,paraphrase,0,0,-5.288049578666687e-06
exp12_docs_code_08,docs_code,paraphrase,0,1,0.008881314657628536
exp12_docs_code_08,docs_code,paraphrase,0,2,0.017747889971360564
exp12_docs_code_08,docs_code,paraphrase,0,3,0.01781851169653237
exp12_docs_code_08,docs_code,paraphrase,0,4,-0.008900677552446723
exp12_docs_code_08,docs_code,paraphrase,0,5,0.026799113489687443
exp12_docs_code_08,docs_code,paraphrase,0,6,-0.008890791097655892
exp12_docs_code_08,docs_code,paraphrase,0,7,0.0
exp12_docs_code_08,docs_code,paraphrase,0,8,0.0
exp12_docs_code_08,docs_code,paraphrase,0,9,0.0
exp12_docs_code_08,docs_code,paraphrase,0,10,0.0
exp12_docs_code_08,docs_code,paraphrase,0,11,0.0
exp12_docs_code_08,docs_code,paraphrase,0,12,0.0
exp12_docs_code_08,docs_code,paraphrase,0,13,0.0
exp12_docs_code_08,docs_code,paraphrase,0,14,0.0
exp12_docs_code_08,docs_code,paraphrase,0,15,0.0
exp12_docs_code_08,docs_code,paraphrase,0,16,0.0
exp12_docs_code_08,docs_code,paraphrase,0,17,0.0
exp12_docs_code_08,docs_code,paraphrase,0,18,0.0
exp12_docs_code_08,docs_code,paraphrase,0,19,0.0
exp12_docs_code_08,docs_code,paraphrase,0,20,0.0
exp12_docs_code_08,docs_code,paraphrase,0,21,0.0
exp12_docs_code_08,docs_code,paraphrase,0,22,0.0
exp12_docs_code_08,docs_code,paraphrase,0,23,0.0
exp12_docs_code_08,docs_code,paraphrase,0,24,0.0
exp12_docs_code_08,docs_code,paraphrase,0,25,0.0
exp12_docs_code_08,docs_code,paraphrase,0,26,0.0
exp12_docs_code_08,docs_code,paraphrase,0,27,0.0
exp12_docs_code_08,docs_code,canonical,1,0,0.012847267091274261
exp12_docs_code_08,docs_code,canonical,1,1,0.00667043449357152
exp12_docs_code_08,docs_code,canonical,1,2,0.012621195055544376
exp12_docs_code_08,docs_code,canonical,1,3,0.00016451533883810043
exp12_docs_code_08,docs_code,canonical,1,4,0.01268260134384036
exp12_docs_code_08,docs_code,canonical,1,5,-0.006163738202303648
exp12_docs_code_08,docs_code,canonical,1,6,0.012861405033618212
exp12_docs_code_08,docs_code,canonical,1,7,-0.0
exp12_docs_code_08,docs_code,canonical,1,8,-0.0
exp12_docs_code_08,docs_code,canonical,1,9,-0.0
exp12_docs_code_08,docs_code,canonical,1,10,-0.0
exp12_docs_code_08,docs_code,canonical,1,11,-0.0
exp12_docs_code_08,docs_code,canonical,1,12,-0.0
exp12_docs_code_08,docs_code,canonical,1,13,-0.0
exp12_docs_code_08,docs_code,canonical,1,14,-0.0
exp12_docs_code_08,docs_code,canonical,1,15,-0.0
exp12_docs_code_08,docs_code,canonical,1,16,-0.0
exp12_docs_code_08,docs_code,canonical,1,17,-0.0
exp12_docs_code_08,docs_code,canonical,1,18,-0.0
exp12_docs_code_08,docs_code,canonical,1,19,-0.0
exp12_docs_code_08,docs_code,canonical,1,20,-0.0
exp12_docs_code_08,docs_code,canonical,1,21,-0.0
exp12_docs_code_08,docs_code,canonical,1,22,-0.0
exp12_docs_code_08,docs_code,canonical,1,23,-0.0
exp12_docs_code_08,docs_code,canonical,1,24,-0.0
exp12_docs_code_08,docs_code,canonical,1,25,-0.0
exp12_docs_code_08,docs_code,canonical,1,26,-0.0
exp12_docs_code_08,docs_code,canonical,1,27,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,0,-0.006247264565899968
exp12_docs_code_08,docs_code,paraphrase,1,1,-0.01881277875509113
exp12_docs_code_08,docs_code,paraphrase,1,2,-0.006255778716877103
exp12_docs_code_08,docs_code,paraphrase,1,3,0.01252516801469028
exp12_docs_code_08,docs_code,paraphrase,1,4,-0.018826104584150016
exp12_docs_code_08,docs_code,paraphrase,1,5,0.018743207911029458
exp12_docs_code_08,docs_code,paraphrase,1,6,-0.006245617521926761
exp12_docs_code_08,docs_code,paraphrase,1,7,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,8,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,9,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,10,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,11,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,12,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,13,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,14,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,15,-0.0
exp12_docs_code_08,docs_code,paraphrase,1,16,-0.0
