task_id,family,wording,label,margin,signed
exp12_docs_code_11,docs_code,paraphrase,0,-1.295806024223566,1.295806024223566
exp12_docs_code_11,docs_code,canonical,1,1.511317739263177,1.511317739263177
exp12_docs_code_11,docs_code,paraphrase,1,1.2147014904767275,1.2147014904767275
exp12_docs_code_12,docs_code,canonical,0,-2.007930447056424,2.007930447056424
exp12_docs_code_12,docs_code,paraphrase,0,-1.8362408331595361,1.8362408331595361
exp12_docs_code_12,docs_code,canonical,1,1.141069532604888,1.141069532604888
exp12_docs_code_12,docs_code,paraphrase,1,0.9165859104250558,0.9165859104250558
exp12_docs_code_13,docs_code,canonical,0,-2.1639783778227866,2.1639783778227866
exp12_docs_code_13,docs_code,paraphrase,0,-2.031091046985239,2.031091046985239
exp12_docs_code_13,docs_code,canonical,1,1.4681186072994024,1.4681186072994024
exp12_docs_code_13,docs_code,paraphrase,1,1.0538778059417382,1.0538778059417382
exp12_docs_code_14,docs_code,canonical,0,-1.8887263471842743,1.8887263471842743
exp12_docs_code_14,docs_code,paraphrase,0,-1.548078473424539,1.548078473424539
exp12_docs_code_14,docs_code,canonical,1,1.58556270878762,1.58556270878762
exp12_docs_code_14,docs_code,paraphrase,1,1.464833306032233,1.464833306032233
exp12_docs_code_15,docs_code,canonical,0,-2.023377065517707,2.023377065517707
exp12_docs_code_15,docs_code,paraphrase,0,-1.0151082389056683,1.0151082389056683
exp12_docs_code_15,docs_code,canonical,1,1.6373680434189737,1.6373680434189737
exp12_docs_code_15,docs_code,paraphrase,1,1.562865555868484,1.562865555868484
