fold,task_idx,task_id,condition,wording,label,direction_type,control_id,alpha,test_mean_logprob,impl_mean_logprob,margin_impl_minus_test,delta_margin_from_baseline
0,15,task_015,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-1.569896936416626,-0.9388896822929382,0.6310072541236877,0.003192603588104248
0,19,task_019,canonical_test,canonical,0,same_state,-1,-1.0,-0.9791134595870972,-0.8610385060310364,0.11807495355606079,0.0043906569480896
0,19,task_019,canonical_impl,canonical,1,same_state,-1,-1.0,-0.9424210786819458,-0.6430771350860596,0.29934394359588623,0.0026851296424865723
0,19,task_019,paraphrase_test,paraphrase,0,same_state,-1,-1.0,-0.975982666015625,-0.8435144424438477,0.13246822357177734,-0.006376087665557861
0,19,task_019,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-0.974915623664856,-0.6951782703399658,0.27973735332489014,0.001370251178741455
0,23,task_023,canonical_test,canonical,0,same_state,-1,-1.0,-1.2921712398529053,-1.108398199081421,0.18377304077148438,0.01412498950958252
0,23,task_023,canonical_impl,canonical,1,same_state,-1,-1.0,-1.2351922988891602,-0.935013473033905,0.3001788258552551,-0.000925600528717041
0,23,task_023,paraphrase_test,paraphrase,0,same_state,-1,-1.0,-1.350334882736206,-1.0490177869796753,0.30131709575653076,0.00553131103515625
0,23,task_023,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-1.2669742107391357,-0.8650543093681335,0.4019199013710022,0.0007398128509521484
0,27,task_027,canonical_test,canonical,0,same_state,-1,-1.0,-1.2889926433563232,-1.0303230285644531,0.2586696147918701,0.0007916688919067383
0,27,task_027,canonical_impl,canonical,1,same_state,-1,-1.0,-1.4124202728271484,-0.8877164125442505,0.524703860282898,-0.004016757011413574
0,27,task_027,paraphrase_test,paraphrase,0,same_state,-1,-1.0,-1.356378436088562,-0.9717620611190796,0.3846163749694824,-0.00604093074798584
0,27,task_027,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-1.5329421758651733,-0.8978849053382874,0.635057270526886,-0.008755922317504883
0,31,task_031,canonical_test,canonical,0,same_state,-1,-1.0,-0.933567464351654,-0.8534082770347595,0.08015918731689453,0.0012140870094299316
0,31,task_031,canonical_impl,canonical,1,same_state,-1,-1.0,-0.923870325088501,-0.6899131536483765,0.2339571714401245,-0.008473396301269531
0,31,task_031,paraphrase_test,paraphrase,0,same_state,-1,-1.0,-0.974612832069397,-0.8577209711074829,0.11689186096191406,-0.006022036075592041
0,31,task_031,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-0.9349660873413086,-0.7187713384628296,0.216194748878479,-0.004008233547210693
0,35,task_035,canonical_test,canonical,0,same_state,-1,-1.0,-1.269012689590454,-1.0680534839630127,0.2009592056274414,-0.0010516643524169922
0,35,task_035,canonical_impl,canonical,1,same_state,-1,-1.0,-1.2550339698791504,-0.9380365610122681,0.3169974088668823,0.0027004480361938477
0,35,task_035,paraphrase_test,paraphrase,0,same_state,-1,-1.0,-1.3607044219970703,-1.0558276176452637,0.30487680435180664,-0.0038074254989624023
0,35,task_035,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-1.3109697103500366,-0.8951879143714905,0.41578179597854614,-0.003358900547027588
0,39,task_039,canonical_test,canonical,0,same_state,-1,-1.0,-1.3353402614593506,-1.0780110359191895,0.25732922554016113,-0.0007810592651367188
0,39,task_039,canonical_impl,canonical,1,same_state,-1,-1.0,-1.4247030019760132,-0.9184187650680542,0.506284236907959,-0.0015984177589416504
0,39,task_039,paraphrase_test,paraphrase,0,same_state,-1,-1.0,-1.384408712387085,-0.9916995763778687,0.3927091360092163,0.000634610652923584
0,39,task_039,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-1.624283790588379,-0.9331881403923035,0.6910956501960754,0.00913780927658081
0,43,task_043,canonical_test,canonical,0,same_state,-1,-1.0,-0.9612535834312439,-0.8785393238067627,0.0827142596244812,0.001675724983215332
0,43,task_043,canonical_impl,canonical,1,same_state,-1,-1.0,-0.9417325258255005,-0.6943693161010742,0.24736320972442627,0.0015454888343811035
0,43,task_043,paraphrase_test,paraphrase,0,same_state,-1,-1.0,-0.9771961569786072,-0.8667060136795044,0.11049014329910278,-0.005219638347625732
0,43,task_043,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-0.97027587890625,-0.7141314744949341,0.2561444044113159,0.001374959945678711
0,47,task_047,canonical_test,canonical,0,same_state,-1,-1.0,-1.2981300354003906,-1.1124874353408813,0.18564260005950928,-0.006516933441162109
0,47,task_047,canonical_impl,canonical,1,same_state,-1,-1.0,-1.2497155666351318,-0.9366670250892639,0.3130485415458679,0.0036554932594299316
0,47,task_047,paraphrase_test,paraphrase,0,same_state,-1,-1.0,-1.3575505018234253,-1.0457323789596558,0.31181812286376953,0.00921618938446045
0,47,task_047,paraphrase_impl,paraphrase,1,same_state,-1,-1.0,-1.2622328996658325,-0.8543256521224976,0.40790724754333496,0.0036851167678833008
0,3,task_003,canonical_test,canonical,0,same_state,-1,1.0,-1.286677360534668,-1.0346779823303223,0.2519993782043457,0.007356405258178711
0,3,task_003,canonical_impl,canonical,1,same_state,-1,1.0,-1.4028027057647705,-0.8945139050483704,0.5082888007164001,0.001364588737487793
0,3,task_003,paraphrase_test,paraphrase,0,same_state,-1,1.0,-1.3365830183029175,-0.9723004698753357,0.3642825484275818,0.0038237571716308594
0,3,task_003,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-1.5053679943084717,-0.9078157544136047,0.5975522398948669,0.0023124217987060547
0,7,task_007,canonical_test,canonical,0,same_state,-1,1.0,-0.9355158805847168,-0.8315803408622742,0.10393553972244263,-0.0028464794158935547
0,7,task_007,canonical_impl,canonical,1,same_state,-1,1.0,-0.9575152397155762,-0.6618484854698181,0.29566675424575806,0.0012372136116027832
0,7,task_007,paraphrase_test,paraphrase,0,same_state,-1,1.0,-0.9451450705528259,-0.8217988610267639,0.12334620952606201,-0.003593266010284424
0,7,task_007,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-0.9251083731651306,-0.6748633980751038,0.25024497509002686,-0.005868315696716309
0,11,task_011,canonical_test,canonical,0,same_state,-1,1.0,-1.271347999572754,-1.0471311807632446,0.22421681880950928,-0.004359245300292969
0,11,task_011,canonical_impl,canonical,1,same_state,-1,1.0,-1.2989223003387451,-0.9395255446434021,0.359396755695343,-0.010839462280273438
0,11,task_011,paraphrase_test,paraphrase,0,same_state,-1,1.0,-1.4257564544677734,-1.0852351188659668,0.34052133560180664,-0.0023232698440551758
0,11,task_011,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-1.4116076231002808,-0.9351639151573181,0.47644370794296265,0.0020508766174316406
0,15,task_015,canonical_test,canonical,0,same_state,-1,1.0,-1.3356773853302002,-1.0507755279541016,0.28490185737609863,0.0022194385528564453
0,15,task_015,canonical_impl,canonical,1,same_state,-1,1.0,-1.5235793590545654,-0.9439113736152649,0.5796679854393005,-0.0010497570037841797
0,15,task_015,paraphrase_test,paraphrase,0,same_state,-1,1.0,-1.381564974784851,-0.967889130115509,0.41367584466934204,-0.003991961479187012
0,15,task_015,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-1.5771359205245972,-0.9367569088935852,0.640379011631012,0.012564361095428467
0,19,task_019,canonical_test,canonical,0,same_state,-1,1.0,-0.9677042365074158,-0.8458080291748047,0.12189620733261108,0.008211910724639893
0,19,task_019,canonical_impl,canonical,1,same_state,-1,1.0,-0.9287168383598328,-0.6335466504096985,0.2951701879501343,-0.0014886260032653809
0,19,task_019,paraphrase_test,paraphrase,0,same_state,-1,1.0,-0.9572808742523193,-0.8228306770324707,0.13445019721984863,-0.004394114017486572
0,19,task_019,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-0.9696468114852905,-0.6914218068122864,0.27822500467300415,-0.00014209747314453125
0,23,task_023,canonical_test,canonical,0,same_state,-1,1.0,-1.267856478691101,-1.0912367105484009,0.1766197681427002,0.00697171688079834
0,23,task_023,canonical_impl,canonical,1,same_state,-1,1.0,-1.2219882011413574,-0.9232563376426697,0.29873186349868774,-0.002372562885284424
0,23,task_023,paraphrase_test,paraphrase,0,same_state,-1,1.0,-1.3351469039916992,-1.0309287309646606,0.3042181730270386,0.008432388305664062
0,23,task_023,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-1.2575852870941162,-0.8590887188911438,0.3984965682029724,-0.0026835203170776367
0,27,task_027,canonical_test,canonical,0,same_state,-1,1.0,-1.2828333377838135,-1.0254772901535034,0.25735604763031006,-0.0005218982696533203
0,27,task_027,canonical_impl,canonical,1,same_state,-1,1.0,-1.410393476486206,-0.8859507441520691,0.524442732334137,-0.0042778849601745605
0,27,task_027,paraphrase_test,paraphrase,0,same_state,-1,1.0,-1.3494517803192139,-0.9595118165016174,0.38993996381759644,-0.0007173418998718262
0,27,task_027,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-1.5406806468963623,-0.896001398563385,0.6446792483329773,0.0008660554885864258
0,31,task_031,canonical_test,canonical,0,same_state,-1,1.0,-0.9191159009933472,-0.8432352542877197,0.07588064670562744,-0.003064453601837158
0,31,task_031,canonical_impl,canonical,1,same_state,-1,1.0,-0.9236913919448853,-0.6824308037757874,0.2412605881690979,-0.0011699795722961426
0,31,task_031,paraphrase_test,paraphrase,0,same_state,-1,1.0,-0.9622294306755066,-0.8417709469795227,0.12045848369598389,-0.002455413341522217
0,31,task_031,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-0.9178617000579834,-0.6993480324745178,0.21851366758346558,-0.001689314842224121
0,35,task_035,canonical_test,canonical,0,same_state,-1,1.0,-1.2722336053848267,-1.0703164339065552,0.20191717147827148,-9.369850158691406e-05
0,35,task_035,canonical_impl,canonical,1,same_state,-1,1.0,-1.2518632411956787,-0.9284442067146301,0.3234190344810486,0.009122073650360107
0,35,task_035,paraphrase_test,paraphrase,0,same_state,-1,1.0,-1.3256782293319702,-1.0237810611724854,0.30189716815948486,-0.00678706169128418
0,35,task_035,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-1.2921909093856812,-0.8745752573013306,0.4176156520843506,-0.0015250444412231445
0,39,task_039,canonical_test,canonical,0,same_state,-1,1.0,-1.3238615989685059,-1.070940613746643,0.2529209852218628,-0.005189299583435059
0,39,task_039,canonical_impl,canonical,1,same_state,-1,1.0,-1.4238979816436768,-0.9178405404090881,0.5060574412345886,-0.0018252134323120117
0,39,task_039,paraphrase_test,paraphrase,0,same_state,-1,1.0,-1.3864688873291016,-0.9858023524284363,0.4006665349006653,0.008592009544372559
0,39,task_039,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-1.6191930770874023,-0.9294887185096741,0.6897043585777283,0.007746517658233643
0,43,task_043,canonical_test,canonical,0,same_state,-1,1.0,-0.9505325555801392,-0.8708251118659973,0.07970744371414185,-0.0013310909271240234
0,43,task_043,canonical_impl,canonical,1,same_state,-1,1.0,-0.9360101222991943,-0.683123767375946,0.2528863549232483,0.007068634033203125
0,43,task_043,paraphrase_test,paraphrase,0,same_state,-1,1.0,-0.9649931788444519,-0.8507279753684998,0.11426520347595215,-0.0014445781707763672
0,43,task_043,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-0.9504379034042358,-0.700115442276001,0.25032246112823486,-0.004446983337402344
0,47,task_047,canonical_test,canonical,0,same_state,-1,1.0,-1.2739126682281494,-1.0881081819534302,0.18580448627471924,-0.0063550472259521484
0,47,task_047,canonical_impl,canonical,1,same_state,-1,1.0,-1.233187198638916,-0.9249873757362366,0.30819982290267944,-0.001193225383758545
0,47,task_047,paraphrase_test,paraphrase,0,same_state,-1,1.0,-1.3212342262268066,-1.021040439605713,0.30019378662109375,-0.002408146858215332
0,47,task_047,paraphrase_impl,paraphrase,1,same_state,-1,1.0,-1.2480987310409546,-0.8449615240097046,0.40313720703125,-0.0010849237442016602
0,3,task_003,canonical_test,canonical,0,random,0,-1.0,-1.294198751449585,-1.0468225479125977,0.2473762035369873,0.0027332305908203125
0,3,task_003,canonical_impl,canonical,1,random,0,-1.0,-1.4184865951538086,-0.8978942632675171,0.5205923318862915,0.01366811990737915
0,3,task_003,paraphrase_test,paraphrase,0,random,0,-1.0,-1.3434619903564453,-0.9770240783691406,0.3664379119873047,0.00597912073135376
0,3,task_003,paraphrase_impl,paraphrase,1,random,0,-1.0,-1.4924876689910889,-0.8987721800804138,0.593715488910675,-0.0015243291854858398
0,7,task_007,canonical_test,canonical,0,random,0,-1.0,-0.9450802803039551,-0.8456885814666748,0.09939169883728027,-0.007390320301055908
0,7,task_007,canonical_impl,canonical,1,random,0,-1.0,-0.9520041346549988,-0.6577237844467163,0.29428035020828247,-0.00014919042587280273
0,7,task_007,paraphrase_test,paraphrase,0,random,0,-1.0,-0.9564298391342163,-0.8370229601860046,0.11940687894821167,-0.007532596588134766
0,7,task_007,paraphrase_impl,paraphrase,1,random,0,-1.0,-0.939716100692749,-0.6850563287734985,0.2546597719192505,-0.0014535188674926758
0,11,task_011,canonical_test,canonical,0,random,0,-1.0,-1.2864127159118652,-1.057801365852356,0.22861135005950928,3.528594970703125e-05
0,11,task_011,canonical_impl,canonical,1,random,0,-1.0,-1.2967252731323242,-0.9297868013381958,0.3669384717941284,-0.003297746181488037
0,11,task_011,paraphrase_test,paraphrase,0,random,0,-1.0,-1.429004192352295,-1.0864782333374023,0.3425259590148926,-0.0003186464309692383
0,11,task_011,paraphrase_impl,paraphrase,1,random,0,-1.0,-1.404667615890503,-0.9307687878608704,0.47389882802963257,-0.0004940032958984375
0,15,task_015,canonical_test,canonical,0,random,0,-1.0,-1.3393663167953491,-1.0596275329589844,0.27973878383636475,-0.0029436349868774414
0,15,task_015,canonical_impl,canonical,1,random,0,-1.0,-1.517068862915039,-0.9393665790557861,0.5777022838592529,-0.003015458583831787
0,15,task_015,paraphrase_test,paraphrase,0,random,0,-1.0,-1.3867175579071045,-0.9712717533111572,0.41544580459594727,-0.002222001552581787
0,15,task_015,paraphrase_impl,paraphrase,1,random,0,-1.0,-1.5679678916931152,-0.9376519322395325,0.6303159594535828,0.0025013089179992676
0,19,task_019,canonical_test,canonical,0,random,0,-1.0,-0.972258448600769,-0.8566790819168091,0.11557936668395996,0.0018950700759887695
0,19,task_019,canonical_impl,canonical,1,random,0,-1.0,-0.9376456141471863,-0.6397108435630798,0.29793477058410645,0.0012759566307067871
0,19,task_019,paraphrase_test,paraphrase,0,random,0,-1.0,-0.9706332087516785,-0.8396100997924805,0.131023108959198,-0.007821202278137207
0,19,task_019,paraphrase_impl,paraphrase,1,random,0,-1.0,-0.9743362665176392,-0.6947184801101685,0.2796177864074707,0.0012506842613220215
0,23,task_023,canonical_test,canonical,0,random,0,-1.0,-1.271737813949585,-1.093966007232666,0.17777180671691895,0.00812375545501709
0,23,task_023,canonical_impl,canonical,1,random,0,-1.0,-1.224564790725708,-0.9271367192268372,0.29742807149887085,-0.0036763548851013184
0,23,task_023,paraphrase_test,paraphrase,0,random,0,-1.0,-1.341779112815857,-1.036344051361084,0.30543506145477295,0.009649276733398438
0,23,task_023,paraphrase_impl,paraphrase,1,random,0,-1.0,-1.2615137100219727,-0.861113965511322,0.40039974451065063,-0.0007803440093994141
0,27,task_027,canonical_test,canonical,0,random,0,-1.0,-1.294168472290039,-1.0339369773864746,0.26023149490356445,0.0023535490036010742
0,27,task_027,canonical_impl,canonical,1,random,0,-1.0,-1.4260352849960327,-0.896562933921814,0.5294723510742188,0.0007517337799072266
0,27,task_027,paraphrase_test,paraphrase,0,random,0,-1.0,-1.3534296751022339,-0.9623270630836487,0.3911026120185852,0.00044530630111694336
0,27,task_027,paraphrase_impl,paraphrase,1,random,0,-1.0,-1.5303878784179688,-0.8960847854614258,0.634303092956543,-0.0095100998878479
0,31,task_031,canonical_test,canonical,0,random,0,-1.0,-0.929039716720581,-0.849918007850647,0.07912170886993408,0.00017660856246948242
0,31,task_031,canonical_impl,canonical,1,random,0,-1.0,-0.927586019039154,-0.685169517993927,0.24241650104522705,-1.4066696166992188e-05
0,31,task_031,paraphrase_test,paraphrase,0,random,0,-1.0,-0.9691020846366882,-0.8466202616691589,0.1224818229675293,-0.00043207406997680664
0,31,task_031,paraphrase_impl,paraphrase,1,random,0,-1.0,-0.9328104853630066,-0.709790050983429,0.22302043437957764,0.0028174519538879395
0,35,task_035,canonical_test,canonical,0,random,0,-1.0,-1.277728796005249,-1.0738898515701294,0.20383894443511963,0.0018280744552612305
0,35,task_035,canonical_impl,canonical,1,random,0,-1.0,-1.2704110145568848,-0.9415447115898132,0.32886630296707153,0.014569342136383057
0,35,task_035,paraphrase_test,paraphrase,0,random,0,-1.0,-1.3459371328353882,-1.037420630455017,0.3085165023803711,-0.00016772747039794922
0,35,task_035,paraphrase_impl,paraphrase,1,random,0,-1.0,-1.3017268180847168,-0.8808351755142212,0.4208916425704956,0.001750946044921875
0,39,task_039,canonical_test,canonical,0,random,0,-1.0,-1.3406569957733154,-1.0822913646697998,0.2583656311035156,0.00025534629821777344
0,39,task_039,canonical_impl,canonical,1,random,0,-1.0,-1.4309256076812744,-0.9222109913825989,0.5087146162986755,0.0008319616317749023
0,39,task_039,paraphrase_test,paraphrase,0,random,0,-1.0,-1.3809555768966675,-0.9890520572662354,0.39190351963043213,-0.0001710057258605957
0,39,task_039,paraphrase_impl,paraphrase,1,random,0,-1.0,-1.6289033889770508,-0.9363288283348083,0.6925745606422424,0.010616719722747803
0,43,task_043,canonical_test,canonical,0,random,0,-1.0,-0.9611718654632568,-0.8856979012489319,0.07547396421432495,-0.005564570426940918
0,43,task_043,canonical_impl,canonical,1,random,0,-1.0,-0.9369951486587524,-0.6908641457557678,0.24613100290298462,0.0003132820129394531
0,43,task_043,paraphrase_test,paraphrase,0,random,0,-1.0,-0.9699426889419556,-0.8615890741348267,0.1083536148071289,-0.007356166839599609
0,43,task_043,paraphrase_impl,paraphrase,1,random,0,-1.0,-0.9743713736534119,-0.7096565365791321,0.2647148370742798,0.009945392608642578
0,47,task_047,canonical_test,canonical,0,random,0,-1.0,-1.28312087059021,-1.094581127166748,0.18853974342346191,-0.0036197900772094727
0,47,task_047,canonical_impl,canonical,1,random,0,-1.0,-1.2503609657287598,-0.9370926022529602,0.31326836347579956,0.0038753151893615723
0,47,task_047,paraphrase_test,paraphrase,0,random,0,-1.0,-1.3344085216522217,-1.031303882598877,0.3031046390533447,0.0005027055740356445
0,47,task_047,paraphrase_impl,paraphrase,1,random,0,-1.0,-1.2516047954559326,-0.847493052482605,0.40411174297332764,-0.00011038780212402344
0,3,task_003,canonical_test,canonical,0,random,0,1.0,-1.2770426273345947,-1.0347979068756104,0.24224472045898438,-0.002398252487182617
0,3,task_003,canonical_impl,canonical,1,random,0,1.0,-1.4108489751815796,-0.9001914262771606,0.510657548904419,0.003733336925506592
0,3,task_003,paraphrase_test,paraphrase,0,random,0,1.0,-1.3533830642700195,-0.9840258359909058,0.36935722827911377,0.008898437023162842
0,3,task_003,paraphrase_impl,paraphrase,1,random,0,1.0,-1.504321575164795,-0.9070225954055786,0.5972989797592163,0.00205916166305542
0,7,task_007,canonical_test,canonical,0,random,0,1.0,-0.9398009777069092,-0.8353176116943359,0.10448336601257324,-0.0022986531257629395
0,7,task_007,canonical_impl,canonical,1,random,0,1.0,-0.9516801834106445,-0.6650822162628174,0.28659796714782715,-0.007831573486328125
0,7,task_007,paraphrase_test,paraphrase,0,random,0,1.0,-0.9565082788467407,-0.8372213840484619,0.11928689479827881,-0.007652580738067627
0,7,task_007,paraphrase_impl,paraphrase,1,random,0,1.0,-0.9397656321525574,-0.6850982308387756,0.25466740131378174,-0.0014458894729614258
0,11,task_011,canonical_test,canonical,0,random,0,1.0,-1.292881727218628,-1.061503529548645,0.2313781976699829,0.002802133560180664
0,11,task_011,canonical_impl,canonical,1,random,0,1.0,-1.291957139968872,-0.9346334934234619,0.35732364654541016,-0.012912571430206299
0,11,task_011,paraphrase_test,paraphrase,0,random,0,1.0,-1.436752200126648,-1.0919386148452759,0.34481358528137207,0.001968979835510254
0,11,task_011,paraphrase_impl,paraphrase,1,random,0,1.0,-1.4201329946517944,-0.9406557083129883,0.47947728633880615,0.0050844550132751465
0,15,task_015,canonical_test,canonical,0,random,0,1.0,-1.3230998516082764,-1.0481905937194824,0.27490925788879395,-0.007773160934448242
0,15,task_015,canonical_impl,canonical,1,random,0,1.0,-1.5189311504364014,-0.9474647641181946,0.5714663863182068,-0.00925135612487793
0,15,task_015,paraphrase_test,paraphrase,0,random,0,1.0,-1.4033130407333374,-0.9832410216331482,0.4200720191001892,0.0024042129516601562
0,15,task_015,paraphrase_impl,paraphrase,1,random,0,1.0,-1.5726418495178223,-0.9409459829330444,0.6316958665847778,0.003881216049194336
0,19,task_019,canonical_test,canonical,0,random,0,1.0,-0.9630900621414185,-0.8426759839057922,0.12041407823562622,0.006729781627655029
0,19,task_019,canonical_impl,canonical,1,random,0,1.0,-0.9282936453819275,-0.633243978023529,0.29504966735839844,-0.0016091465950012207
0,19,task_019,paraphrase_test,paraphrase,0,random,0,1.0,-0.9712533950805664,-0.8328079581260681,0.1384454369544983,-0.00039887428283691406
0,19,task_019,paraphrase_impl,paraphrase,1,random,0,1.0,-0.97487473487854,-0.6951110363006592,0.27976369857788086,0.0013965964317321777
0,23,task_023,canonical_test,canonical,0,random,0,1.0,-1.2770293951034546,-1.0976837873458862,0.17934560775756836,0.009697556495666504
0,23,task_023,canonical_impl,canonical,1,random,0,1.0,-1.2377159595489502,-0.9355344176292419,0.30218154191970825,0.001077115535736084
0,23,task_023,paraphrase_test,paraphrase,0,random,0,1.0,-1.3386335372924805,-1.0416646003723145,0.296968936920166,0.001183152198791504
0,23,task_023,paraphrase_impl,paraphrase,1,random,0,1.0,-1.2566620111465454,-0.8585453629493713,0.3981166481971741,-0.0030634403228759766
0,27,task_027,canonical_test,canonical,0,random,0,1.0,-1.2725986242294312,-1.0187195539474487,0.2538790702819824,-0.003998875617980957
0,27,task_027,canonical_impl,canonical,1,random,0,1.0,-1.418945074081421,-0.8919804692268372,0.5269646048545837,-0.0017560124397277832
0,27,task_027,paraphrase_test,paraphrase,0,random,0,1.0,-1.3550069332122803,-0.9707931280136108,0.38421380519866943,-0.006443500518798828
0,27,task_027,paraphrase_impl,paraphrase,1,random,0,1.0,-1.5360691547393799,-0.9000175595283508,0.636051595211029,-0.007761597633361816
0,31,task_031,canonical_test,canonical,0,random,0,1.0,-0.9239367842674255,-0.846111536026001,0.07782524824142456,-0.001119852066040039
0,31,task_031,canonical_impl,canonical,1,random,0,1.0,-0.9145088195800781,-0.683297872543335,0.23121094703674316,-0.011219620704650879
0,31,task_031,paraphrase_test,paraphrase,0,random,0,1.0,-0.9671362638473511,-0.8524458408355713,0.11469042301177979,-0.008223474025726318
0,31,task_031,paraphrase_impl,paraphrase,1,random,0,1.0,-0.9285954833030701,-0.706813633441925,0.22178184986114502,0.0015788674354553223
0,35,task_035,canonical_test,canonical,0,random,0,1.0,-1.2591103315353394,-1.0607411861419678,0.19836914539337158,-0.0036417245864868164
0,35,task_035,canonical_impl,canonical,1,random,0,1.0,-1.2497642040252686,-0.934402346611023,0.3153618574142456,0.001064896583557129
0,35,task_035,paraphrase_test,paraphrase,0,random,0,1.0,-1.3385515213012695,-1.0328611135482788,0.3056904077529907,-0.0029938220977783203
0,35,task_035,paraphrase_impl,paraphrase,1,random,0,1.0,-1.295585036277771,-0.8843326568603516,0.41125237941741943,-0.007888317108154297
0,39,task_039,canonical_test,canonical,0,random,0,1.0,-1.31993567943573,-1.0681045055389404,0.25183117389678955,-0.006279110908508301
0,39,task_039,canonical_impl,canonical,1,random,0,1.0,-1.4147528409957886,-0.9114541411399841,0.5032986998558044,-0.004583954811096191
0,39,task_039,paraphrase_test,paraphrase,0,random,0,1.0,-1.3862130641937256,-0.9856213927268982,0.4005916714668274,0.008517146110534668
0,39,task_039,paraphrase_impl,paraphrase,1,random,0,1.0,-1.6239116191864014,-0.9328194856643677,0.6910921335220337,0.009134292602539062
0,43,task_043,canonical_test,canonical,0,random,0,1.0,-0.9558865427970886,-0.8749558925628662,0.08093065023422241,-0.00010788440704345703
0,43,task_043,canonical_impl,canonical,1,random,0,1.0,-0.9369246959686279,-0.6909757256507874,0.24594897031784058,0.00013124942779541016
0,43,task_043,paraphrase_test,paraphrase,0,random,0,1.0,-0.9705519080162048,-0.8548265099525452,0.11572539806365967,1.5616416931152344e-05
0,43,task_043,paraphrase_impl,paraphrase,1,random,0,1.0,-0.9655701518058777,-0.7108084559440613,0.2547616958618164,-7.748603820800781e-06
0,47,task_047,canonical_test,canonical,0,random,0,1.0,-1.2778128385543823,-1.0924099683761597,0.18540287017822266,-0.0067566633224487305
0,47,task_047,canonical_impl,canonical,1,random,0,1.0,-1.2249579429626465,-0.9200454354286194,0.3049125075340271,-0.004480540752410889
0,47,task_047,paraphrase_test,paraphrase,0,random,0,1.0,-1.3359731435775757,-1.032373070716858,0.3036000728607178,0.0009981393814086914
0,47,task_047,paraphrase_impl,paraphrase,1,random,0,1.0,-1.2568833827972412,-0.8519707918167114,0.4049125909805298,0.000690460205078125
0,3,task_003,canonical_test,canonical,0,random,1,-1.0,-1.2994577884674072,-1.0500935316085815,0.24936425685882568,0.004721283912658691
0,3,task_003,canonical_impl,canonical,1,random,1,-1.0,-1.4209067821502686,-0.9069541096687317,0.5139526724815369,0.007028460502624512
0,3,task_003,paraphrase_test,paraphrase,0,random,1,-1.0,-1.3497216701507568,-0.9817338585853577,0.36798781156539917,0.007529020309448242
0,3,task_003,paraphrase_impl,paraphrase,1,random,1,-1.0,-1.50413179397583,-0.9069234132766724,0.5972083806991577,0.001968562602996826
0,7,task_007,canonical_test,canonical,0,random,1,-1.0,-0.9513589143753052,-0.8429805636405945,0.1083783507347107,0.0015963315963745117
0,7,task_007,canonical_impl,canonical,1,random,1,-1.0,-0.9518187046051025,-0.665181040763855,0.28663766384124756,-0.007791876792907715
0,7,task_007,paraphrase_test,paraphrase,0,random,1,-1.0,-0.9452788829803467,-0.8292737603187561,0.11600512266159058,-0.01093435287475586
0,7,task_007,paraphrase_impl,paraphrase,1,random,1,-1.0,-0.9449360370635986,-0.6887410879135132,0.25619494915008545,8.165836334228516e-05
0,11,task_011,canonical_test,canonical,0,random,1,-1.0,-1.2816033363342285,-1.0543874502182007,0.22721588611602783,-0.001360177993774414
0,11,task_011,canonical_impl,canonical,1,random,1,-1.0,-1.3089113235473633,-0.9466046690940857,0.3623066544532776,-0.007929563522338867
0,11,task_011,paraphrase_test,paraphrase,0,random,1,-1.0,-1.4345273971557617,-1.0837202072143555,0.35080718994140625,0.007962584495544434
0,11,task_011,paraphrase_impl,paraphrase,1,random,1,-1.0,-1.4186986684799194,-0.9402951002120972,0.47840356826782227,0.00401073694229126
0,15,task_015,canonical_test,canonical,0,random,1,-1.0,-1.3400864601135254,-1.052753210067749,0.28733325004577637,0.00465083122253418
0,15,task_015,canonical_impl,canonical,1,random,1,-1.0,-1.5295543670654297,-0.9475587010383606,0.5819956660270691,0.001277923583984375
0,15,task_015,paraphrase_test,paraphrase,0,random,1,-1.0,-1.3880265951156616,-0.9723995327949524,0.41562706232070923,-0.0020407438278198242
0,15,task_015,paraphrase_impl,paraphrase,1,random,1,-1.0,-1.5853732824325562,-0.9425848722457886,0.6427884101867676,0.014973759651184082
0,19,task_019,canonical_test,canonical,0,random,1,-1.0,-0.96344393491745,-0.8426132202148438,0.1208307147026062,0.00714641809463501
0,19,task_019,canonical_impl,canonical,1,random,1,-1.0,-0.943240761756897,-0.6436569690704346,0.2995837926864624,0.002924978733062744
0,19,task_019,paraphrase_test,paraphrase,0,random,1,-1.0,-0.9671339988708496,-0.830008327960968,0.1371256709098816,-0.0017186403274536133
